scene,method,dimensions,repeat,contributing_rows,valid_rows,positive_similarity,positive_similarity_std,positive_similarity_count,negative_similarity,negative_similarity_std,negative_similarity_count,similarity_gap,similarity_gap_std,similarity_gap_count,retrieval_voxel_hit,retrieval_voxel_hit_std,retrieval_voxel_hit_count,retrieval_hit_distance,retrieval_hit_distance_std,retrieval_hit_distance_count,retrieval_world_error_mean,retrieval_world_error_mean_std,retrieval_world_error_mean_count,retrieval_world_error_median,retrieval_world_error_median_std,retrieval_world_error_median_count,status,scope
scene0708_00,ablation_once,256,0,31,31,0.9041472192733518,0.04341159575776058,31,0.8062768815121355,0.04361835133347219,31,0.09787033776121648,0.02798789840115944,31,0.29659173756084567,0.14242664944288613,31,0.3466931188349745,0.1504592649326316,31,0.41095282017734663,0.20491672498908634,31,0.2812549050056165,0.2195219252286172,31,ok,all_pairs
scene0708_00,ablation_once,384,0,31,31,0.9024163696073717,0.040536152500757566,31,0.8051706004159488,0.03913154465169995,31,0.09724576919142285,0.02694533927687387,31,0.3129011477644225,0.1478859893615261,31,0.3668984192414567,0.14867134263804907,31,0.38581288321865453,0.1856596351355463,31,0.2551003961313155,0.18424580613392927,31,ok,all_pairs
scene0708_00,ablation_once,512,0,31,31,0.8990756638588444,0.03998492074726882,31,0.7996618357358852,0.038000886083413496,31,0.09941382812295925,0.02742589796764973,31,0.314683902926293,0.15536790145884494,31,0.36478695939693434,0.15948448120828224,31,0.39184674438113276,0.19722032959503785,31,0.25482220515128107,0.1955238941535037,31,ok,all_pairs
scene0708_00,ablation_once,768,0,31,31,0.898070635334138,0.03876300335698219,31,0.7988758418724276,0.03516668720290304,31,0.09919479346171034,0.026788961268450727,31,0.3224076157823029,0.1635378860614257,31,0.37067670645810374,0.1655052077557583,31,0.3738739890014014,0.19053704701990712,31,0.2420742032268355,0.1963728686488184,31,ok,all_pairs
scene0708_00,ablation_once,1024,0,31,31,0.8939977865065297,0.03942831477892043,31,0.7912526653253823,0.03494246719238157,31,0.10274512118114722,0.02739390279941694,31,0.32058214527478357,0.16436971094381067,31,0.37146229987684315,0.16862962513004354,31,0.38459852488189916,0.19712465962759365,31,0.24407171361869381,0.19013225238008494,31,ok,all_pairs
scene0708_00,centered_full,1536,0,31,31,0.7099172636385886,0.1307671984255378,31,0.4265289275831507,0.1688041165001636,31,0.283388336055438,0.10822867134248966,31,0.28252053768188007,0.16227443460070035,31,0.3284992467100131,0.1688369132178599,31,0.44393623102007557,0.25365416562850734,31,0.3384472713355095,0.3134672952084814,31,ok,all_pairs
scene0708_00,original,1536,0,31,31,0.9777755468122421,0.010438811201562771,31,0.9543173848055972,0.011113087703571122,31,0.023458162006644932,0.008097420297739522,31,0.27476126851991717,0.1598814661560696,31,0.3185456789289051,0.16753243168421084,31,0.4537133316924282,0.26128756050058455,31,0.3393604809478406,0.2950253177661298,31,ok,all_pairs
scene0708_00,pca,128,0,31,31,0.7450164873753825,0.13537506159574206,31,0.4561063446537137,0.18169673307349307,31,0.2889101427216687,0.11790932338065697,31,0.2533812716203068,0.15756489716443528,31,0.29991615417457984,0.16337393896082808,31,0.4843373897881945,0.2996343353732731,31,0.3773326727171098,0.37949302077781416,31,ok,all_pairs
scene0708_00,pca,256,0,31,31,0.7285950203095714,0.13315071047637328,31,0.44218975632123636,0.1763193111950475,31,0.286405263988335,0.11333356169968807,31,0.2695091592514259,0.1593465127715973,31,0.3159123164968763,0.1656362021225422,31,0.47219756491768133,0.29006149400870773,31,0.36025687619563074,0.34681465851911025,31,ok,all_pairs
scene0708_00,pca,384,0,31,31,0.7213552824912532,0.1322733285812617,31,0.4362180901081282,0.17384014688188154,31,0.28513719238312507,0.1115117533346802,31,0.2742868062808968,0.16479804652444033,31,0.31998542398868984,0.16969634893234373,31,0.4640750685501937,0.2788667228204664,31,0.356735200410889,0.35019508660799786,31,ok,all_pairs
scene0708_00,pca,512,0,31,31,0.717425545377116,0.13175860909476958,31,0.4329526475028341,0.17218627465592273,31,0.2844728978742819,0.11036243981184483,31,0.2768647174247564,0.16571789599928702,31,0.3225633351325494,0.1708378357031227,31,0.4631690308029945,0.2798625667763207,31,0.35619288298391527,0.3508573442692191,31,ok,all_pairs
scene0708_00,pca,768,0,31,31,0.7132659785209163,0.1312505986797219,31,0.42940549498152214,0.17051441291927644,31,0.28386048353939425,0.10925685758363374,31,0.2786106722285038,0.15964468751835523,31,0.3248853268026563,0.1661285053496775,31,0.44887424685154786,0.25427113248311556,31,0.339507371908234,0.3136423231363151,31,ok,all_pairs
scene0708_00,pca,1024,0,31,31,0.7113479808453591,0.13095534092122862,31,0.42777404509837896,0.16956635714184323,31,0.28357393574698014,0.10868954323994798,31,0.2782947222101162,0.15895877478060486,31,0.3245400268127626,0.16576305185674478,31,0.4464811088781038,0.2528945769127746,31,0.33927228109490487,0.31333630412763397,31,ok,all_pairs
scene0708_00,random,128,42,31,31,0.9164057893137778,0.04514504885134065,31,0.8223622558622279,0.053314383027134225,31,0.09404353345154996,0.032132949903654034,31,0.27259472990710176,0.1409469785533602,31,0.3207986935213022,0.14768141603595408,31,0.4757085639508032,0.25925296064676295,31,0.34477007244863817,0.30693704010245265,31,ok,all_pairs
scene0708_00,random,128,43,31,31,0.9129633095956617,0.029186100503118144,31,0.8354908295025872,0.023205541395312425,31,0.07747248009307472,0.020426059575917668,31,0.25259937491746093,0.13680133262024932,31,0.2963326681225152,0.13804553350709123,31,0.5019757136258055,0.2452898769086506,31,0.34974391253725173,0.25047061276178134,31,ok,all_pairs
scene0708_00,random,128,44,31,31,0.9201107851920589,0.04778169471193697,31,0.834770552589246,0.05558132150731682,31,0.08534023260281293,0.03512259382751267,31,0.23273356663105896,0.14454396932259808,31,0.2708687588951923,0.15495499307010122,31,0.5261037404759867,0.30701494144429986,31,0.41446574344750375,0.3704710816544478,31,ok,all_pairs
scene0708_00,random,128,45,31,31,0.9160735145691903,0.03513008296733589,31,0.8295667142642894,0.04118014966097735,31,0.08650680030490088,0.027667621063851,31,0.23022525145291373,0.14393891095829991,31,0.27104859221562516,0.14448190284738835,31,0.5249090296987247,0.2673184131167697,31,0.39134407644310304,0.306094660952583,31,ok,all_pairs
scene0708_00,random,128,46,31,31,0.8815375201163753,0.04487979696152632,31,0.7757337976615395,0.03679679730256844,31,0.10580372245483595,0.03228026956414726,31,0.2513786079366856,0.1619057916167353,31,0.2927418333190058,0.1704723215789878,31,0.4734378436656149,0.23502065599509447,31,0.33659593520625947,0.25811375931272346,31,ok,all_pairs
