scene,method,dimensions,repeat,contributing_rows,valid_rows,positive_similarity,positive_similarity_std,positive_similarity_count,negative_similarity,negative_similarity_std,negative_similarity_count,similarity_gap,similarity_gap_std,similarity_gap_count,retrieval_voxel_hit,retrieval_voxel_hit_std,retrieval_voxel_hit_count,retrieval_hit_distance,retrieval_hit_distance_std,retrieval_hit_distance_count,retrieval_world_error_mean,retrieval_world_error_mean_std,retrieval_world_error_mean_count,retrieval_world_error_median,retrieval_world_error_median_std,retrieval_world_error_median_count,status
scene0707_00,ablation_once,768,0,31,31,0.8686151119970507,0.018018124840851888,31,0.6913669243320333,0.03455168971683645,31,0.17724818766501732,0.036057870905419315,31,0.3541564416880452,0.13333562335030216,31,0.5487970979417048,0.14335787943422854,31,0.17129824904888108,0.08252916635546655,31,0.100409715166015,0.04219944088517923,31,ok
scene0707_00,ablation_once,1024,0,31,31,0.8801119615954738,0.01695384077012197,31,0.7139649439551552,0.03236256913270321,31,0.1661470176403186,0.034323534511276385,31,0.36734327726673605,0.1356823885449275,31,0.5596192628111666,0.14958908147340724,31,0.17166827870560888,0.09305177633846883,31,0.09901510515520649,0.04531501723972175,31,ok
scene0707_00,centered_full,1536,0,31,31,0.624508463567303,0.059244037950306326,31,0.1730921405324964,0.06544804055933588,31,0.45141632303480667,0.08308914486897531,31,0.3654763592578696,0.1360788965779722,31,0.5499279630177142,0.14091854427016354,31,0.1829568912002701,0.08867144722396907,31,0.10156432070559071,0.04528242846677523,31,ok
scene0707_00,original,1536,0,31,31,0.9828289824147378,0.0027206596523450173,31,0.9593850864010105,0.0055033741299046575,31,0.023443896013727296,0.005311815919696678,31,0.3643551616036417,0.14354453144291884,31,0.5547915936321375,0.1483859921163131,31,0.17553526387105056,0.08463665608719351,31,0.10090068114861366,0.04465564602451515,31,ok
scene0707_00,pca,128,0,31,31,0.6768301783069488,0.05819771454988074,31,0.1999670687717986,0.07778450232852253,31,0.47686310953515026,0.08907899667020759,31,0.31680260942624006,0.11987348092258363,31,0.486506035788381,0.13779663442848644,31,0.21479593941539823,0.101679235145326,31,0.11767602687881838,0.05377565344087873,31,ok
scene0707_00,pca,256,0,31,31,0.6561983650730502,0.05919562225570946,31,0.1869952575565833,0.07182116343369234,31,0.46920310751646693,0.08628913392328837,31,0.3451157681255765,0.12828178188574568,31,0.5221312625578419,0.13714849869926307,31,0.19641680243565537,0.09417330355950665,31,0.10583881949705462,0.04773546145486379,31,ok
scene0707_00,pca,384,0,31,31,0.6469032966321514,0.05938313120517762,31,0.182452963616455,0.06975571376831588,31,0.46445033301569644,0.0853675853926385,31,0.3537559739182958,0.13697851076204365,31,0.5326863147892321,0.1423470997000191,31,0.19254268428603064,0.0933418180277616,31,0.10517582802041885,0.047826954538659226,31,ok
scene0707_00,pca,512,0,31,31,0.6408134516208402,0.059359258723168926,31,0.17960598118154977,0.06847281462212171,31,0.4612074704392905,0.08485550067704851,31,0.3571879460146005,0.1336837137092291,31,0.5377590143640112,0.14008276196591793,31,0.18935243577242244,0.09077621620112823,31,0.10356007780759566,0.046430078431248745,31,ok
scene0707_00,pca,768,0,31,31,0.6333457346885435,0.059363467516367514,31,0.17641166817122594,0.06690871713637753,31,0.45693406651731755,0.08401279004800863,31,0.362627015455599,0.1346879339802646,31,0.5457593612205911,0.13867824982939014,31,0.18705288463003963,0.08996866739605389,31,0.10209716135455717,0.045694801571699764,31,ok
scene0707_00,pca,1024,0,31,31,0.6288472798562819,0.05932459396781146,31,0.1746437100184595,0.0661413540887734,31,0.4542035698378224,0.08352598535614854,31,0.36461733123799045,0.13657678897965414,31,0.5478970533941427,0.14082646375978988,31,0.18395864571770143,0.08867507827499133,31,0.10189475143148054,0.045584944480168484,31,ok
